date,city_name_date,temp_date,temp_min_date,temp_max_date
1989-05-08,Huwei,23.93,19.31,29.97
1989-05-09,Huwei,24.71,18.2,31.97
1989-05-10,Huwei,26.42,20.8,32.17
1989-05-11,Huwei,27.08,20.52,33.57
1989-05-12,Huwei,26.53,19.99,33.97
1989-05-13,Huwei,26.62,20.67,32.97
1989-05-14,Huwei,23.75,20.31,29.97
1989-05-15,Huwei,21.71,16.97,27.97
1989-05-16,Huwei,24.32,19.15,30.57
1989-05-17,Huwei,25.64,20.24,31.81
1989-05-18,Huwei,25.33,21.41,31.31
1989-05-19,Huwei,24.74,22.47,27.98
1989-05-20,Huwei,25.32,22.43,30.01
1989-05-21,Huwei,26.11,22.69,31.57
1989-05-22,Huwei,26.57,21.4,32.06
1989-05-23,Huwei,27.51,22.05,33.97
1989-05-24,Huwei,27.28,22.76,33.97
1989-05-25,Huwei,24.92,22.23,29.37
1989-05-26,Huwei,23.67,20.97,29.81
1989-05-27,Huwei,23.79,19.93,29.97
1989-05-28,Huwei,25.42,20.67,31.97
1989-05-29,Huwei,25.75,22.69,30.77
1989-05-30,Huwei,23.31,21.57,28.71
1989-05-31,Huwei,21.93,19.81,27.81
1989-06-01,Huwei,23.19,20.05,27.51
1989-06-02,Huwei,23.65,21.46,28.97
1989-06-03,Huwei,24.86,20.3,29.87
1989-06-04,Huwei,26.0,20.19,31.61
1989-06-05,Huwei,27.04,21.7,32.97
1989-06-06,Huwei,27.49,21.78,32.97
1989-06-07,Huwei,27.8,23.66,31.71
1989-06-08,Huwei,27.79,23.22,33.97
1989-06-09,Huwei,27.85,23.42,32.97
1989-06-10,Huwei,28.02,23.68,33.97
1989-06-11,Huwei,27.09,22.97,32.97
1989-06-12,Huwei,27.13,23.31,31.23
1989-06-13,Huwei,27.4,21.16,31.77
1989-06-14,Huwei,27.57,21.72,32.01
1989-06-15,Huwei,27.54,21.86,32.41
1989-06-16,Huwei,27.89,22.11,33.61
1989-06-17,Huwei,28.05,22.52,32.91
1989-06-18,Huwei,27.92,23.18,31.97
1989-06-19,Huwei,26.14,22.3,31.37
1989-06-20,Huwei,24.16,20.84,29.11
1989-06-21,Huwei,25.38,21.06,29.97
1989-06-22,Huwei,25.92,21.78,31.51
1989-06-23,Huwei,25.4,21.87,28.97
1989-06-24,Huwei,25.63,20.38,31.37
1989-06-25,Huwei,26.91,21.85,33.97
1989-06-26,Huwei,28.02,23.46,35.01
1989-06-27,Huwei,28.04,22.02,32.91
1989-06-28,Huwei,28.43,22.37,33.97
1989-06-29,Huwei,28.08,22.78,32.97
1989-06-30,Huwei,28.22,23.33,32.77
1989-07-01,Huwei,28.47,23.08,33.97
1989-07-02,Huwei,27.58,22.82,33.97
1989-07-03,Huwei,27.42,22.28,33.81
1989-07-04,Huwei,27.55,21.07,33.97
1989-07-05,Huwei,27.96,23.12,32.97
1989-07-06,Huwei,28.06,22.77,33.97
1989-07-07,Huwei,28.06,23.09,33.27
1989-07-08,Huwei,27.86,22.01,33.97
1989-07-09,Huwei,27.88,23.19,33.97
1989-07-10,Huwei,28.86,24.97,34.67
1989-07-11,Huwei,28.24,23.74,33.68
1989-07-12,Huwei,27.52,21.81,35.89
1989-07-13,Huwei,28.68,23.83,32.97
1989-07-14,Huwei,28.84,25.01,34.21
1989-07-15,Huwei,28.73,24.82,34.71
1989-07-16,Huwei,28.02,23.85,34.01
1989-07-17,Huwei,28.29,25.21,34.21
1989-07-18,Huwei,28.05,23.37,33.97
1989-07-19,Huwei,28.2,24.43,33.87
1989-07-20,Huwei,28.02,22.8,33.51
1989-07-21,Huwei,28.36,23.68,34.61
1989-07-22,Huwei,28.33,24.44,34.01
1989-07-23,Huwei,26.07,21.79,33.71
1989-07-24,Huwei,26.0,21.85,31.81
1989-07-25,Huwei,26.26,22.38,31.97
1989-07-26,Huwei,26.52,23.45,29.98
1989-07-27,Huwei,25.25,22.13,29.61
1989-07-28,Huwei,26.12,22.65,29.97
1989-07-29,Huwei,26.24,22.77,32.01
1989-07-30,Huwei,26.81,23.04,31.68
1989-07-31,Huwei,27.03,24.03,31.97
1989-08-01,Huwei,27.19,24.2,32.27
1989-08-02,Huwei,27.58,24.1,31.97
1989-08-03,Huwei,27.55,24.15,32.97
1989-08-04,Huwei,27.35,23.17,32.77
1989-08-05,Huwei,27.36,22.59,33.07
1989-08-06,Huwei,27.41,21.99,33.07
1989-08-07,Huwei,27.73,22.66,33.27
1989-08-08,Huwei,27.67,24.27,32.97
1989-08-09,Huwei,28.02,24.25,33.17
1989-08-10,Huwei,28.71,24.98,34.57
1989-08-11,Huwei,28.78,24.93,34.17
1989-08-12,Huwei,28.44,23.59,33.41
1989-08-13,Huwei,28.8,25.67,34.21
1989-08-14,Huwei,28.44,24.78,34.17
1989-08-15,Huwei,28.38,24.38,32.97
1989-08-16,Huwei,27.95,22.74,32.97
1989-08-17,Huwei,27.52,24.21,31.97
1989-08-18,Huwei,26.41,22.16,30.97
1989-08-19,Huwei,27.31,23.6,32.97
1989-08-20,Huwei,27.67,23.39,33.97
1989-08-21,Huwei,27.14,23.59,32.97
1989-08-22,Huwei,27.74,23.4,34.89
1989-08-23,Huwei,27.28,24.59,31.67
1989-08-24,Huwei,27.25,23.51,32.97
1989-08-25,Huwei,26.6,23.29,30.11
1989-08-26,Huwei,27.05,21.89,32.97
1989-08-27,Huwei,27.42,23.45,32.17
1989-08-28,Huwei,26.53,23.06,31.97
1989-08-29,Huwei,26.85,23.91,30.97
1989-08-30,Huwei,27.4,21.57,32.37
1989-08-31,Huwei,27.65,23.08,32.77
1989-09-01,Huwei,27.54,22.46,33.39
1989-09-02,Huwei,27.52,22.8,32.07
1989-09-03,Huwei,27.06,22.14,31.67
1989-09-04,Huwei,27.11,22.31,32.97
1989-09-05,Huwei,26.99,21.77,31.97
1989-09-06,Huwei,26.85,22.12,31.97
1989-09-07,Huwei,27.46,23.02,32.21
1989-09-08,Huwei,27.58,23.86,32.11
1989-09-09,Huwei,27.75,23.73,32.21
1989-09-10,Huwei,28.62,24.97,32.97
1989-09-11,Huwei,27.41,24.47,32.89
1989-09-12,Huwei,25.71,22.68,30.11
1989-09-13,Huwei,24.02,21.94,29.01
1989-09-14,Huwei,24.68,21.83,30.51
1989-09-15,Huwei,25.58,22.32,32.17
1989-09-16,Huwei,25.92,22.47,31.07
1989-09-17,Huwei,26.39,23.4,33.91
1989-09-18,Huwei,26.93,23.05,31.97
1989-09-19,Huwei,26.64,23.64,31.97
1989-09-20,Huwei,25.25,22.8,31.97
1989-09-21,Huwei,25.18,22.28,30.51
1989-09-22,Huwei,24.83,20.83,29.71
1989-09-23,Huwei,25.45,20.95,30.61
1989-09-24,Huwei,26.01,20.08,31.07
1989-09-25,Huwei,26.33,20.82,32.17
1989-09-26,Huwei,26.9,23.03,32.27
1989-09-27,Huwei,27.24,22.38,36.38
1989-09-28,Huwei,26.95,22.1,32.17
1989-09-29,Huwei,26.23,23.07,29.97
1989-09-30,Huwei,25.83,22.8,29.21
1989-10-01,Huwei,25.83,22.34,29.97
1989-10-02,Huwei,24.98,21.41,30.57
1989-10-03,Huwei,25.99,21.76,30.97
1989-10-04,Huwei,25.13,20.96,29.52
1989-10-05,Huwei,24.93,20.6,29.34
1989-10-06,Huwei,24.49,20.65,29.31
1989-10-07,Huwei,24.69,21.41,28.39
1989-10-08,Huwei,23.35,21.0,28.99
1989-10-09,Huwei,23.8,20.11,28.27
1989-10-10,Huwei,24.73,20.77,29.15
1989-10-11,Huwei,24.95,20.72,29.51
1989-10-12,Huwei,25.45,22.71,30.19
1989-10-13,Huwei,24.46,20.96,29.51
1989-10-14,Huwei,24.77,20.84,28.97
1989-10-15,Huwei,24.58,20.97,29.19
1989-10-16,Huwei,24.3,19.81,28.97
1989-10-17,Huwei,22.01,18.86,27.91
1989-10-18,Huwei,20.96,17.47,25.51
1989-10-19,Huwei,22.05,17.97,29.71
1989-10-20,Huwei,21.75,17.32,29.41
1989-10-21,Huwei,22.8,18.89,29.01
1989-10-22,Huwei,22.98,18.92,30.71
1989-10-23,Huwei,22.4,17.45,30.91
1989-10-24,Huwei,22.85,18.09,32.97
1989-10-25,Huwei,23.4,18.5,30.21
1989-10-26,Huwei,23.57,18.31,32.41
1989-10-27,Huwei,23.47,17.97,28.97
1989-10-28,Huwei,23.12,18.48,29.01
1989-10-29,Huwei,22.85,17.83,29.97
1989-10-30,Huwei,23.23,19.32,29.67
1989-10-31,Huwei,22.47,16.36,28.97
1989-11-01,Huwei,22.38,17.5,27.97
1989-11-02,Huwei,21.59,16.81,29.67
1989-11-03,Huwei,23.19,19.38,30.21
1989-11-04,Huwei,22.59,18.88,29.79
1989-11-05,Huwei,22.09,16.07,30.71
1989-11-06,Huwei,22.36,15.45,28.56
1989-11-07,Huwei,23.6,17.72,29.97
1989-11-08,Huwei,24.33,19.34,29.97
1989-11-09,Huwei,23.52,19.97,28.97
1989-11-10,Huwei,22.0,17.43,28.31
1989-11-11,Huwei,21.31,15.86,28.17
1989-11-12,Huwei,22.79,18.1,28.97
1989-11-13,Huwei,22.53,18.39,28.27
1989-11-14,Huwei,20.81,17.03,25.07
1989-11-15,Huwei,19.8,15.67,25.11
1989-11-16,Huwei,20.0,14.42,26.87
1989-11-17,Huwei,19.66,13.88,25.27
1989-11-18,Huwei,19.7,14.97,25.21
1989-11-19,Huwei,17.45,13.74,23.11
1989-11-20,Huwei,17.53,12.97,27.61
1989-11-21,Huwei,19.13,14.97,28.51
1989-11-22,Huwei,20.82,17.16,27.97
1989-11-23,Huwei,20.63,16.81,29.71
1989-11-24,Huwei,21.38,17.7,28.61
1989-11-25,Huwei,21.35,18.29,27.31
1989-11-26,Huwei,21.04,17.97,26.51
1989-11-27,Huwei,21.46,18.97,25.97
1989-11-28,Huwei,18.05,14.26,26.51
1989-11-29,Huwei,13.9,9.38,20.51
1989-11-30,Huwei,14.08,8.95,20.77
1989-12-01,Huwei,13.8,6.83,21.91
1989-12-02,Huwei,15.22,9.48,22.41
1989-12-03,Huwei,15.55,10.22,24.81
1989-12-04,Huwei,16.23,10.81,23.87
1989-12-05,Huwei,16.05,9.45,25.27
1989-12-06,Huwei,16.51,10.12,24.97
1989-12-07,Huwei,16.01,8.95,24.97
1989-12-08,Huwei,16.27,8.19,23.74
1989-12-09,Huwei,15.57,8.92,21.97
1989-12-10,Huwei,16.55,12.51,24.91
1989-12-11,Huwei,17.83,13.2,25.57
1989-12-12,Huwei,17.74,12.97,26.31
1989-12-13,Huwei,18.09,13.3,24.97
1989-12-14,Huwei,18.05,12.97,23.91
1989-12-15,Huwei,15.88,11.32,22.77
1989-12-16,Huwei,16.93,11.97,22.97
1989-12-17,Huwei,16.48,10.79,24.01
1989-12-18,Huwei,17.98,15.03,24.11
1989-12-19,Huwei,18.48,14.84,23.97
1989-12-20,Huwei,18.98,14.81,25.81
1989-12-21,Huwei,18.85,14.37,24.97
1989-12-22,Huwei,18.23,14.54,22.24
1989-12-23,Huwei,17.42,14.48,21.91
1989-12-24,Huwei,16.48,13.62,19.91
1989-12-25,Huwei,17.28,14.97,22.51
1989-12-26,Huwei,17.51,13.79,21.97
1989-12-27,Huwei,14.96,10.5,20.21
1989-12-28,Huwei,16.23,11.57,23.17
1989-12-29,Huwei,17.06,12.46,22.07
1989-12-30,Huwei,14.82,12.27,20.49
1989-12-31,Huwei,15.27,12.65,20.71
1990-01-01,Huwei,16.21,13.38,22.31
1990-01-02,Huwei,16.72,13.36,22.61
1990-01-03,Huwei,15.77,11.43,21.11
1990-01-04,Huwei,15.57,11.33,20.57
1990-01-05,Huwei,15.6,9.36,23.27
1990-01-06,Huwei,16.54,11.47,27.31
1990-01-07,Huwei,16.53,11.83,22.99
1990-01-08,Huwei,18.27,13.97,23.31
1990-01-09,Huwei,19.01,15.56,24.97
1990-01-10,Huwei,18.93,14.0,25.65
1990-01-11,Huwei,17.93,13.36,24.11
1990-01-12,Huwei,18.62,14.82,23.0
1990-01-13,Huwei,17.54,13.08,22.41
1990-01-14,Huwei,17.6,14.53,22.71
1990-01-15,Huwei,18.66,15.16,23.71
1990-01-16,Huwei,15.13,12.5,23.01
1990-01-17,Huwei,14.94,11.74,21.32
1990-01-18,Huwei,16.78,11.82,24.11
1990-01-19,Huwei,17.34,13.58,23.27
1990-01-20,Huwei,15.17,12.08,22.81
1990-01-21,Huwei,15.7,13.17,22.01
1990-01-22,Huwei,16.73,14.19,22.11
1990-01-23,Huwei,14.09,11.37,22.71
1990-01-24,Huwei,13.37,10.47,19.61
1990-01-25,Huwei,15.61,13.16,19.81
1990-01-26,Huwei,15.72,11.4,22.51
1990-01-27,Huwei,17.44,13.91,22.61
1990-01-28,Huwei,17.84,14.08,22.14
1990-01-29,Huwei,18.68,15.58,24.97
1990-01-30,Huwei,19.1,16.67,25.39
1990-01-31,Huwei,17.0,13.13,24.41
1990-02-01,Huwei,11.9,6.97,22.21
1990-02-02,Huwei,14.45,10.83,21.97
1990-02-03,Huwei,16.73,13.91,22.29
1990-02-04,Huwei,16.12,13.71,23.11
1990-02-05,Huwei,15.98,12.95,23.61
1990-02-06,Huwei,16.96,12.98,21.85
1990-02-07,Huwei,17.68,14.49,25.91
1990-02-08,Huwei,17.99,14.42,22.97
1990-02-09,Huwei,18.01,14.28,25.61
1990-02-10,Huwei,19.43,15.97,25.97
1990-02-11,Huwei,20.15,16.94,26.67
1990-02-12,Huwei,18.17,14.38,23.97
1990-02-13,Huwei,18.26,13.97,23.81
1990-02-14,Huwei,18.93,13.92,28.97
1990-02-15,Huwei,19.02,15.11,27.81
1990-02-16,Huwei,18.47,14.58,24.17
1990-02-17,Huwei,18.24,13.51,27.11
1990-02-18,Huwei,19.61,14.55,26.97
1990-02-19,Huwei,21.18,16.42,27.97
1990-02-20,Huwei,19.59,15.39,27.79
1990-02-21,Huwei,20.16,15.57,29.61
1990-02-22,Huwei,21.52,16.39,29.17
1990-02-23,Huwei,22.29,17.47,26.87
1990-02-24,Huwei,17.47,14.34,24.21
1990-02-25,Huwei,14.8,11.87,25.21
1990-02-26,Huwei,13.49,11.67,20.21
1990-02-27,Huwei,14.54,11.81,20.61
1990-02-28,Huwei,16.38,14.11,24.31
1990-03-01,Huwei,16.17,12.97,23.81
1990-03-02,Huwei,15.4,12.24,21.97
1990-03-03,Huwei,15.68,12.92,21.61
1990-03-04,Huwei,15.0,12.97,23.21
1990-03-05,Huwei,13.26,10.97,21.81
1990-03-06,Huwei,13.6,11.63,19.21
1990-03-07,Huwei,14.23,11.4,19.6
1990-03-08,Huwei,15.88,10.97,21.63
1990-03-09,Huwei,17.89,13.92,22.98
1990-03-10,Huwei,18.55,15.29,23.12
1990-03-11,Huwei,19.83,15.96,25.42
1990-03-12,Huwei,19.77,14.47,24.78
1990-03-13,Huwei,18.21,14.98,25.97
1990-03-14,Huwei,20.0,15.97,25.8
1990-03-15,Huwei,20.65,15.73,28.11
1990-03-16,Huwei,19.06,16.42,24.11
1990-03-17,Huwei,18.13,14.44,24.71
1990-03-18,Huwei,18.36,14.84,24.19
1990-03-19,Huwei,16.73,14.09,22.99
1990-03-20,Huwei,17.94,14.97,25.41
1990-03-21,Huwei,19.51,14.7,27.61
1990-03-22,Huwei,20.87,14.2,29.41
1990-03-23,Huwei,22.77,17.53,29.97
1990-03-24,Huwei,24.11,18.8,29.57
1990-03-25,Huwei,23.78,19.13,27.97
1990-03-26,Huwei,20.47,16.44,26.71
1990-03-27,Huwei,20.78,17.42,25.37
1990-03-28,Huwei,22.36,17.86,27.97
1990-03-29,Huwei,22.65,17.37,31.51
1990-03-30,Huwei,21.76,17.97,27.97
1990-03-31,Huwei,20.65,16.97,26.41
1990-04-01,Huwei,20.59,16.66,25.91
1990-04-02,Huwei,20.95,17.81,26.19
1990-04-03,Huwei,21.88,16.73,30.37
1990-04-04,Huwei,21.04,18.03,26.67
1990-04-05,Huwei,18.49,13.97,27.11
1990-04-06,Huwei,19.43,15.8,27.71
1990-04-07,Huwei,20.78,16.04,28.51
1990-04-08,Huwei,21.98,18.17,27.31
1990-04-09,Huwei,20.64,16.97,31.21
1990-04-10,Huwei,22.46,19.22,30.97
1990-04-11,Huwei,24.36,20.09,29.37
1990-04-12,Huwei,23.39,19.97,26.97
1990-04-13,Huwei,21.25,17.21,27.31
1990-04-14,Huwei,20.84,17.67,24.71
1990-04-15,Huwei,20.41,18.76,24.41
1990-04-16,Huwei,20.71,18.41,26.81
1990-04-17,Huwei,20.74,16.97,27.21
1990-04-18,Huwei,20.01,11.77,26.21
1990-04-19,Huwei,22.45,19.27,28.97
1990-04-20,Huwei,22.21,18.97,26.81
1990-04-21,Huwei,23.69,19.97,29.97
1990-04-22,Huwei,25.28,23.69,28.77
1990-04-23,Huwei,24.01,19.97,28.51
1990-04-24,Huwei,19.93,16.97,27.01
1990-04-25,Huwei,20.89,15.07,27.17
1990-04-26,Huwei,21.88,18.53,29.21
1990-04-27,Huwei,22.55,18.97,29.71
1990-04-28,Huwei,23.43,19.35,30.41
1990-04-29,Huwei,24.14,18.34,30.31
1990-04-30,Huwei,24.78,20.22,30.97
1990-05-01,Huwei,24.8,18.74,31.21
1990-05-02,Huwei,25.64,19.63,32.71
1990-05-03,Huwei,26.08,20.08,31.1
1990-05-04,Huwei,24.79,19.24,31.51
1990-05-05,Huwei,21.68,18.61,27.71
1990-05-06,Huwei,22.65,17.42,28.97
1990-05-07,Huwei,24.37,19.34,29.97
1990-05-08,Huwei,24.21,18.28,30.17
1990-05-09,Huwei,25.33,22.44,28.17
1990-05-10,Huwei,23.92,19.95,30.07
1990-05-11,Huwei,24.37,20.82,28.97
1990-05-12,Huwei,25.25,21.45,31.07
1990-05-13,Huwei,25.87,21.81,31.37
1990-05-14,Huwei,25.45,21.24,29.97
1990-05-15,Huwei,25.7,21.5,31.67
1990-05-16,Huwei,25.94,22.04,31.11
1990-05-17,Huwei,26.71,20.81,33.27
1990-05-18,Huwei,24.95,20.57,30.97
1990-05-19,Huwei,21.66,17.97,28.61
1990-05-20,Huwei,23.22,18.99,30.41
1990-05-21,Huwei,24.24,20.51,31.01
1990-05-22,Huwei,25.08,19.76,31.97
1990-05-23,Huwei,26.18,22.49,32.17
1990-05-24,Huwei,24.61,21.45,30.31
1990-05-25,Huwei,23.0,19.67,29.51
1990-05-26,Huwei,23.18,19.97,29.21
1990-05-27,Huwei,24.76,21.11,30.97
1990-05-28,Huwei,25.08,20.82,31.01
1990-05-29,Huwei,25.81,21.97,31.51
1990-05-30,Huwei,26.42,23.13,32.21
1990-05-31,Huwei,27.46,23.97,32.21
1990-06-01,Huwei,26.76,23.52,31.97
1990-06-02,Huwei,25.22,23.03,31.41
1990-06-03,Huwei,24.62,21.72,29.97
1990-06-04,Huwei,25.07,22.71,29.97
1990-06-05,Huwei,25.1,21.22,29.37
1990-06-06,Huwei,26.17,22.17,32.97
1990-06-07,Huwei,26.27,23.45,31.07
1990-06-08,Huwei,26.53,24.0,29.97
1990-06-09,Huwei,25.82,24.19,29.01
1990-06-10,Huwei,25.09,22.62,29.01
1990-06-11,Huwei,26.29,21.58,33.97
1990-06-12,Huwei,27.66,23.06,34.41
1990-06-13,Huwei,28.13,23.72,32.97
1990-06-14,Huwei,28.3,22.82,33.41
1990-06-15,Huwei,28.78,24.4,33.68
1990-06-16,Huwei,28.38,24.94,33.61
1990-06-17,Huwei,27.34,23.45,33.51
1990-06-18,Huwei,27.18,23.89,31.67
1990-06-19,Huwei,27.1,21.69,31.97
1990-06-20,Huwei,28.06,22.92,33.27
1990-06-21,Huwei,27.85,25.17,33.01
1990-06-22,Huwei,27.54,23.97,32.19
1990-06-23,Huwei,26.53,24.14,31.11
1990-06-24,Huwei,25.46,21.87,30.71
1990-06-25,Huwei,27.14,22.13,32.47
1990-06-26,Huwei,27.75,22.52,32.97
1990-06-27,Huwei,27.8,22.56,33.21
1990-06-28,Huwei,28.07,24.41,33.77
1990-06-29,Huwei,27.01,24.67,30.57
1990-06-30,Huwei,26.56,23.97,29.19
1990-07-01,Huwei,26.94,23.47,31.12
1990-07-02,Huwei,27.57,23.06,32.57
1990-07-03,Huwei,27.74,22.23,33.17
1990-07-04,Huwei,27.81,23.19,32.97
1990-07-05,Huwei,28.09,24.41,32.77
1990-07-06,Huwei,28.02,22.8,33.31
1990-07-07,Huwei,28.15,22.64,32.91
1990-07-08,Huwei,28.13,24.36,32.97
1990-07-09,Huwei,28.2,24.29,32.17
1990-07-10,Huwei,27.52,24.15,31.97
1990-07-11,Huwei,28.11,23.0,34.17
1990-07-12,Huwei,28.39,23.36,33.97
1990-07-13,Huwei,28.19,22.99,33.97
1990-07-14,Huwei,27.47,22.46,32.37
1990-07-15,Huwei,27.76,21.71,32.97
1990-07-16,Huwei,28.42,22.94,33.27
1990-07-17,Huwei,28.35,23.16,34.11
1990-07-18,Huwei,28.67,24.44,33.97
1990-07-19,Huwei,27.56,22.58,32.07
1990-07-20,Huwei,27.68,23.9,33.17
1990-07-21,Huwei,27.97,23.74,33.97
1990-07-22,Huwei,28.04,23.12,33.97
1990-07-23,Huwei,27.98,23.38,33.37
1990-07-24,Huwei,28.37,23.72,33.07
1990-07-25,Huwei,28.2,24.73,32.97
1990-07-26,Huwei,28.6,25.03,32.97
1990-07-27,Huwei,27.79,24.67,32.97
1990-07-28,Huwei,28.02,25.1,33.27
1990-07-29,Huwei,27.8,24.15,33.39
1990-07-30,Huwei,26.25,24.39,29.97
1990-07-31,Huwei,25.95,23.25,30.99
1990-08-01,Huwei,26.4,23.37,29.41
1990-08-02,Huwei,26.24,22.53,30.31
1990-08-03,Huwei,25.8,23.29,29.41
1990-08-04,Huwei,26.07,24.11,29.97
1990-08-05,Huwei,26.79,24.14,31.03
1990-08-06,Huwei,27.8,22.69,32.97
1990-08-07,Huwei,28.1,22.79,32.97
1990-08-08,Huwei,28.6,23.89,33.07
1990-08-09,Huwei,28.46,23.73,32.97
1990-08-10,Huwei,28.47,24.08,32.97
1990-08-11,Huwei,28.01,23.08,32.97
1990-08-12,Huwei,28.31,23.49,32.97
1990-08-13,Huwei,28.32,23.45,32.97
1990-08-14,Huwei,28.24,23.64,33.47
1990-08-15,Huwei,28.1,22.75,32.97
1990-08-16,Huwei,28.24,23.95,32.97
1990-08-17,Huwei,28.44,24.88,34.31
1990-08-18,Huwei,28.76,24.61,35.91
1990-08-19,Huwei,26.95,24.93,32.21
1990-08-20,Huwei,26.32,23.97,32.49
1990-08-21,Huwei,26.25,24.24,30.51
1990-08-22,Huwei,26.09,22.97,30.11
1990-08-23,Huwei,27.07,23.01,33.97
1990-08-24,Huwei,27.71,24.19,32.97
1990-08-25,Huwei,27.33,23.24,32.97
1990-08-26,Huwei,28.24,23.11,36.71
1990-08-27,Huwei,28.24,25.5,34.01
1990-08-28,Huwei,28.3,25.52,33.87
1990-08-29,Huwei,27.86,24.29,33.51
1990-08-30,Huwei,26.75,24.36,36.19
1990-08-31,Huwei,27.22,23.79,31.77
1990-09-01,Huwei,26.74,24.12,30.97
1990-09-02,Huwei,26.47,22.25,32.97
1990-09-03,Huwei,25.72,22.41,31.07
1990-09-04,Huwei,25.36,21.2,31.71
1990-09-05,Huwei,26.1,22.98,32.91
1990-09-06,Huwei,26.17,22.52,31.51
1990-09-07,Huwei,27.36,24.4,34.91
1990-09-08,Huwei,25.75,21.97,31.21
1990-09-09,Huwei,25.96,23.47,29.97
1990-09-10,Huwei,26.57,23.97,30.37
1990-09-11,Huwei,26.29,23.08,31.01
1990-09-12,Huwei,26.75,22.0,33.97
1990-09-13,Huwei,27.01,22.21,33.31
1990-09-14,Huwei,27.39,23.51,32.17
1990-09-15,Huwei,27.65,24.87,34.01
1990-09-16,Huwei,27.83,24.58,33.27
1990-09-17,Huwei,27.52,24.63,31.97
1990-09-18,Huwei,25.5,19.71,31.07
1990-09-19,Huwei,25.22,20.5,31.67
1990-09-20,Huwei,25.95,22.2,33.91
1990-09-21,Huwei,26.32,21.98,32.41
1990-09-22,Huwei,25.9,21.64,31.41
1990-09-23,Huwei,26.22,22.11,31.97
1990-09-24,Huwei,26.34,22.06,31.81
1990-09-25,Huwei,26.6,22.46,31.01
1990-09-26,Huwei,25.97,22.24,30.97
1990-09-27,Huwei,26.07,22.83,30.97
1990-09-28,Huwei,26.17,21.6,31.41
1990-09-29,Huwei,26.14,21.18,31.57
1990-09-30,Huwei,26.45,22.66,33.27
1990-10-01,Huwei,25.93,21.8,35.97
1990-10-02,Huwei,25.52,21.38,30.97
1990-10-03,Huwei,26.33,21.3,31.97
1990-10-04,Huwei,25.9,21.25,30.54
1990-10-05,Huwei,25.05,20.78,32.51
1990-10-06,Huwei,23.67,17.93,28.51
1990-10-07,Huwei,23.22,18.06,28.5
1990-10-08,Huwei,22.39,16.78,28.37
1990-10-09,Huwei,23.22,18.35,30.31
1990-10-10,Huwei,22.96,17.87,30.61
1990-10-11,Huwei,23.08,18.47,28.97
1990-10-12,Huwei,24.21,19.23,30.61
1990-10-13,Huwei,23.81,18.76,29.97
1990-10-14,Huwei,24.46,19.97,30.27
1990-10-15,Huwei,24.24,19.94,29.97
1990-10-16,Huwei,24.32,20.14,30.31
1990-10-17,Huwei,24.51,20.48,31.71
1990-10-18,Huwei,24.24,19.66,30.91
1990-10-19,Huwei,24.29,19.23,30.81
1990-10-20,Huwei,24.57,19.8,29.7
1990-10-21,Huwei,24.58,19.74,30.67
1990-10-22,Huwei,24.75,20.51,31.11
1990-10-23,Huwei,24.7,19.97,29.97
1990-10-24,Huwei,24.54,20.16,31.01
1990-10-25,Huwei,23.56,20.19,27.51
1990-10-26,Huwei,21.42,15.97,28.21
1990-10-27,Huwei,21.5,17.37,28.97
1990-10-28,Huwei,22.35,18.43,28.37
1990-10-29,Huwei,23.24,19.17,28.17
1990-10-30,Huwei,23.19,18.12,29.97
1990-10-31,Huwei,23.18,18.35,31.21
1990-11-01,Huwei,23.9,17.84,30.71
1990-11-02,Huwei,23.95,19.16,31.37
1990-11-03,Huwei,24.13,19.9,28.97
1990-11-04,Huwei,21.96,16.31,28.61
1990-11-05,Huwei,22.54,13.57,29.01
1990-11-06,Huwei,22.36,18.3,27.01
1990-11-07,Huwei,23.35,18.27,31.97
1990-11-08,Huwei,24.66,18.97,31.97
1990-11-09,Huwei,24.62,20.27,30.81
1990-11-10,Huwei,20.4,17.03,27.61
1990-11-11,Huwei,19.65,15.86,26.01
1990-11-12,Huwei,21.46,17.24,27.17
1990-11-13,Huwei,22.09,18.22,26.59
1990-11-14,Huwei,22.12,17.42,27.51
1990-11-15,Huwei,23.02,17.59,28.56
1990-11-16,Huwei,23.98,20.31,27.93
1990-11-17,Huwei,24.07,20.63,29.05
1990-11-18,Huwei,24.02,20.3,32.71
1990-11-19,Huwei,24.11,20.77,29.97
1990-11-20,Huwei,23.58,19.45,28.97
1990-11-21,Huwei,21.78,18.19,27.71
1990-11-22,Huwei,19.84,15.79,26.71
1990-11-23,Huwei,19.62,14.97,27.47
1990-11-24,Huwei,20.36,15.97,28.97
1990-11-25,Huwei,21.8,15.97,28.17
1990-11-26,Huwei,21.38,15.97,27.51
1990-11-27,Huwei,21.21,16.38,27.61
1990-11-28,Huwei,20.56,15.96,29.31
1990-11-29,Huwei,19.96,15.2,26.39
1990-11-30,Huwei,18.65,14.02,23.97
1990-12-01,Huwei,16.62,13.01,23.21
1990-12-02,Huwei,14.89,11.77,21.51
1990-12-03,Huwei,15.25,10.73,23.11
1990-12-04,Huwei,16.25,11.5,25.37
1990-12-05,Huwei,17.31,11.91,24.07
1990-12-06,Huwei,17.97,12.25,25.97
1990-12-07,Huwei,19.19,13.46,28.97
1990-12-08,Huwei,20.85,15.97,28.97
1990-12-09,Huwei,20.84,16.26,28.81
1990-12-10,Huwei,21.2,15.97,29.27
